synthetic_id,filename,target_birads,generation_prompt,sha256,bytes
BUS_SINGLE_B4B_006,BUS_SINGLE_B4B_006.jpg,4B,"Generate a single-panel breast ultrasound-style image in transverse view. Show a single moderately suspicious solid lesion in the left breast at approximately 9 o'clock, 1 cm from the nipple, located at deep. The lesion should measure about 16 mm. features: shape irregular with angular contour; orientation slightly non-parallel; margin angular; echo pattern markedly hypoechoic; posterior feature combined shadowing; associated feature subtle surrounding tissue edema-like change. Background breast tissue should show heterogeneous fibroglandular tissue. If color Doppler is included, keep the vascularity pattern simple and generic. Keep the background tissue simple and generic.  Generate only the ultrasound image itself, without measurement lines, selection boxes, or other annotations.Pay attention to the fat layer and glandular layer.",8891b2d24cca58ed1ce8be5dc8d9e1c4338c180e1f21640f23be45d949242e45,191718
BUS_SINGLE_B4B_006b,BUS_SINGLE_B4B_006b.jpg,4B,"Generate a single-panel breast ultrasound-style image in transverse view. Show a single moderately suspicious solid lesion in the right breast at approximately 9 o'clock, 1 cm from the nipple, located at deep. The lesion should measure about 16 mm. features: shape irregular with angular contour; orientation slightly non-parallel; margin angular; echo pattern markedly hypoechoic; posterior feature combined shadowing; associated feature subtle surrounding tissue edema-like change. Background breast tissue should show heterogeneous fibroglandular tissue. If color Doppler is included, keep the vascularity pattern simple and generic. Keep the background tissue simple and generic.  Generate only the ultrasound image itself, without measurement lines, selection boxes, or other annotations.Pay attention to the fat layer and glandular layer.",08e683e2af9f61273d900ec6b5e4ab81f27caa28dc374336428ee6b733dff401,132010
BUS_SINGLE_B4B_007,BUS_SINGLE_B4B_007.jpg,4B,"Generate a single-panel breast ultrasound-style image in longitudinal view. Show a single intermediate-suspicion suspicious mass in the right breast at approximately 10 o'clock, 2 cm from the nipple, located at superficial. The lesion should measure about 17 mm. features: shape irregular lobulated; orientation non-parallel; margin microlobulated; echo pattern heterogeneous hypoechoic; posterior feature posterior shadowing; associated feature focal tissue distortion-like feature. Background breast tissue should show mildly heterogeneous background tissue. If color Doppler is included, keep the vascularity pattern simple and generic. Keep the background tissue simple and generic.  Generate only the ultrasound image itself, without measurement lines, selection boxes, or other annotations.Pay attention to the fat layer and glandular layer.",f5cca3a9c75c6cd50c395a9ef384d04a2326f035044a73a0a7a59636e9e6badf,183270
BUS_SINGLE_B4B_007b,BUS_SINGLE_B4B_007b.jpg,4B,"Generate a single-panel breast ultrasound-style image in longitudinal view. Show a single intermediate-suspicion suspicious mass in the left breast at approximately 10 o'clock, 2 cm from the nipple, located at superficial. The lesion should measure about 17 mm. features: shape irregular lobulated; orientation non-parallel; margin microlobulated; echo pattern heterogeneous hypoechoic; posterior feature posterior shadowing; associated feature focal tissue distortion-like feature. Background breast tissue should show mildly heterogeneous background tissue. If color Doppler is included, keep the vascularity pattern simple and generic. Keep the background tissue simple and generic.  Generate only the ultrasound image itself, without measurement lines, selection boxes, or other annotations.Pay attention to the fat layer and glandular layer.",e915e05f91c7c2e3d51054d281f30c4ac507fc934196a46ea63921b6dbf2ad0b,155704
BUS_SINGLE_B4B_008,BUS_SINGLE_B4B_008.jpg,4B,"Generate a single-panel breast ultrasound-style image in transverse view. Show a single BI-RADS 4B-like lesion in the left breast at approximately 11 o'clock, 3 cm from the nipple, located at middle depth. The lesion should measure about 18 mm. features: shape irregular; orientation slightly non-parallel; margin indistinct; echo pattern hypoechoic; posterior feature subtle posterior shadowing; associated feature mild architectural distortion-like change. Background breast tissue should show heterogeneous fibroglandular tissue. Include a simple color Doppler inset with mild to moderate internal vascularity. Keep the background tissue simple and generic.  Generate only the ultrasound image itself, without measurement lines, selection boxes, or other annotations.Pay attention to the fat layer and glandular layer.",de2932a8fe4e76e8cb3436dc95cc7b27ac62483be9b6bf4187fa5af1d4d41008,420928
BUS_SINGLE_B4B_008b,BUS_SINGLE_B4B_008b.jpg,4B,"Generate a single-panel breast ultrasound-style image in transverse view. Show a single BI-RADS 4B-like lesion in the right breast at approximately 11 o'clock, 3 cm from the nipple, located at middle depth. The lesion should measure about 18 mm. features: shape irregular; orientation slightly non-parallel; margin indistinct; echo pattern hypoechoic; posterior feature subtle posterior shadowing; associated feature mild architectural distortion-like change. Background breast tissue should show heterogeneous fibroglandular tissue. Include a simple color Doppler inset with mild to moderate internal vascularity. Keep the background tissue simple and generic.  Generate only the ultrasound image itself, without measurement lines, selection boxes, or other annotations.Pay attention to the fat layer and glandular layer.",e8dd3fd69318b98c5849f96dcd4a4678b693130f5f9d49ec0d7f020dc6aafbeb,421184
BUS_SINGLE_B4B_009,BUS_SINGLE_B4B_009.jpg,4B,"Generate a single-panel breast ultrasound-style image in longitudinal view. Show a single moderately suspicious solid lesion in the right breast at approximately 1 o'clock, 4 cm from the nipple, located at deep. The lesion should measure about 10 mm. features: shape irregular with angular contour; orientation non-parallel; margin angular; echo pattern markedly hypoechoic; posterior feature combined shadowing; associated feature subtle surrounding tissue edema-like change. Background breast tissue should show mildly heterogeneous background tissue. If color Doppler is included, keep the vascularity pattern simple and generic. Keep the background tissue simple and generic.  Generate only the ultrasound image itself, without measurement lines, selection boxes, or other annotations.Pay attention to the fat layer and glandular layer.",318c60f7da5414a82ade09b70c489f45a105e076683980b79b06c772dcdf07a8,397672
BUS_SINGLE_B4B_009b,BUS_SINGLE_B4B_009b.jpg,4B,"Generate a single-panel breast ultrasound-style image in longitudinal view. Show a single moderately suspicious solid lesion in the left breast at approximately 1 o'clock, 4 cm from the nipple, located at deep. The lesion should measure about 10 mm. features: shape irregular with angular contour; orientation non-parallel; margin angular; echo pattern markedly hypoechoic; posterior feature combined shadowing; associated feature subtle surrounding tissue edema-like change. Background breast tissue should show mildly heterogeneous background tissue. If color Doppler is included, keep the vascularity pattern simple and generic. Keep the background tissue simple and generic.  Generate only the ultrasound image itself, without measurement lines, selection boxes, or other annotations.Pay attention to the fat layer and glandular layer.",7100c8aaf7b5bd1455fc39b7744372bff9809ede3814c95c04625d3f9a5730b4,376909
BUS_SINGLE_B4B_010,BUS_SINGLE_B4B_010.jpg,4B,"Generate a single-panel breast ultrasound-style image in transverse view. Show a single intermediate-suspicion suspicious mass in the left breast at approximately 2 o'clock, 5 cm from the nipple, located at superficial. The lesion should measure about 11 mm. features: shape irregular lobulated; orientation slightly non-parallel; margin microlobulated; echo pattern heterogeneous hypoechoic; posterior feature posterior shadowing; associated feature focal tissue distortion-like feature. Background breast tissue should show heterogeneous fibroglandular tissue. If color Doppler is included, keep the vascularity pattern simple and generic. Keep the background tissue simple and generic.  Generate only the ultrasound image itself, without measurement lines, selection boxes, or other annotations.Pay attention to the fat layer and glandular layer.",ade4ce207014e147b2ae868dd7298c8b5c4c40ba99e99c903f3de14a1d3a7738,151658
BUS_SINGLE_B4B_010b,BUS_SINGLE_B4B_010b.jpg,4B,"Generate a single-panel breast ultrasound-style image in transverse view. Show a single intermediate-suspicion suspicious mass in the right breast at approximately 2 o'clock, 5 cm from the nipple, located at superficial. The lesion should measure about 11 mm. features: shape irregular lobulated; orientation slightly non-parallel; margin microlobulated; echo pattern heterogeneous hypoechoic; posterior feature posterior shadowing; associated feature focal tissue distortion-like feature. Background breast tissue should show heterogeneous fibroglandular tissue. If color Doppler is included, keep the vascularity pattern simple and generic. Keep the background tissue simple and generic.  Generate only the ultrasound image itself, without measurement lines, selection boxes, or other annotations.Pay attention to the fat layer and glandular layer.",a7cf385dee17f90259523409ce64487970dc1bc8f212dee2d50702bad7887d93,430651
BUS_SINGLE_B4B_011,BUS_SINGLE_B4B_011.jpg,4B,"Generate a single-panel breast ultrasound-style image in longitudinal view. Show a single BI-RADS 4B-like lesion in the right breast at approximately 3 o'clock, 1 cm from the nipple, located at middle depth. The lesion should measure about 12 mm. features: shape irregular; orientation non-parallel; margin indistinct; echo pattern hypoechoic; posterior feature subtle posterior shadowing; associated feature mild architectural distortion-like change. Background breast tissue should show mildly heterogeneous background tissue. If color Doppler is included, keep the vascularity pattern simple and generic. Keep the background tissue simple and generic.  Generate only the ultrasound image itself, without measurement lines, selection boxes, or other annotations.Pay attention to the fat layer and glandular layer.",2b62be5ed02d27871b95c4d9af9b9fe4534eb60cf661d400d9f09d19adefa3f9,197610
BUS_SINGLE_B4B_011b,BUS_SINGLE_B4B_011b.jpg,4B,"Generate a single-panel breast ultrasound-style image in longitudinal view. Show a single BI-RADS 4B-like lesion in the left breast at approximately 3 o'clock, 1 cm from the nipple, located at middle depth. The lesion should measure about 12 mm. features: shape irregular; orientation non-parallel; margin indistinct; echo pattern hypoechoic; posterior feature subtle posterior shadowing; associated feature mild architectural distortion-like change. Background breast tissue should show mildly heterogeneous background tissue. If color Doppler is included, keep the vascularity pattern simple and generic. Keep the background tissue simple and generic.  Generate only the ultrasound image itself, without measurement lines, selection boxes, or other annotations.Pay attention to the fat layer and glandular layer.",fb39afc7451e05565e4e252ba89c2685b7e8fd6a341bdfe1ef3b81879dbfc997,197310
BUS_SINGLE_B4B_012,BUS_SINGLE_B4B_012.jpg,4B,"Generate a single-panel breast ultrasound-style image in transverse view. Show a single moderately suspicious solid lesion in the left breast at approximately 4 o'clock, 2 cm from the nipple, located at deep. The lesion should measure about 13 mm. features: shape irregular with angular contour; orientation slightly non-parallel; margin angular; echo pattern markedly hypoechoic; posterior feature combined shadowing; associated feature subtle surrounding tissue edema-like change. Background breast tissue should show heterogeneous fibroglandular tissue. Include a simple color Doppler inset with internal vascularity. Keep the background tissue simple and generic.  Generate only the ultrasound image itself, without measurement lines, selection boxes, or other annotations.Pay attention to the fat layer and glandular layer.",04feb9d23cfa8ffc75dba577d92ea0e53d6a643bee9d95063895b6b10e73e985,352428
BUS_SINGLE_B4B_012b,BUS_SINGLE_B4B_012b.jpg,4B,"Generate a single-panel breast ultrasound-style image in transverse view. Show a single moderately suspicious solid lesion in the right breast at approximately 4 o'clock, 2 cm from the nipple, located at deep. The lesion should measure about 13 mm. features: shape irregular with angular contour; orientation slightly non-parallel; margin angular; echo pattern markedly hypoechoic; posterior feature combined shadowing; associated feature subtle surrounding tissue edema-like change. Background breast tissue should show heterogeneous fibroglandular tissue. Include a simple color Doppler inset with internal vascularity. Keep the background tissue simple and generic.  Generate only the ultrasound image itself, without measurement lines, selection boxes, or other annotations.Pay attention to the fat layer and glandular layer.",2253db95667c35c69e0e1125c37cfdf962dba7f5d49ee55d03361ab5be3d1d5d,236622
BUS_SINGLE_B4B_013,BUS_SINGLE_B4B_013.jpg,4B,"Generate a single-panel breast ultrasound-style image in longitudinal view. Show a single intermediate-suspicion suspicious mass in the right breast at approximately 5 o'clock, 3 cm from the nipple, located at superficial. The lesion should measure about 14 mm. features: shape irregular lobulated; orientation non-parallel; margin microlobulated; echo pattern heterogeneous hypoechoic; posterior feature posterior shadowing; associated feature focal tissue distortion-like feature. Background breast tissue should show mildly heterogeneous background tissue. If color Doppler is included, keep the vascularity pattern simple and generic. Keep the background tissue simple and generic.  Generate only the ultrasound image itself, without measurement lines, selection boxes, or other annotations.Pay attention to the fat layer and glandular layer.",36ea13e6b9d2a6ebce7a501c94d1befc36d02d25d11545052def61040ed43f33,143688
BUS_SINGLE_B4B_013b,BUS_SINGLE_B4B_013b.jpg,4B,"Generate a single-panel breast ultrasound-style image in longitudinal view. Show a single intermediate-suspicion suspicious mass in the left breast at approximately 5 o'clock, 3 cm from the nipple, located at superficial. The lesion should measure about 14 mm. features: shape irregular lobulated; orientation non-parallel; margin microlobulated; echo pattern heterogeneous hypoechoic; posterior feature posterior shadowing; associated feature focal tissue distortion-like feature. Background breast tissue should show mildly heterogeneous background tissue. If color Doppler is included, keep the vascularity pattern simple and generic. Keep the background tissue simple and generic.  Generate only the ultrasound image itself, without measurement lines, selection boxes, or other annotations.Pay attention to the fat layer and glandular layer.",38ef35b061acb6e548e0dbd62e4dc3e873cc62afd62482363f1d243f1eeba76f,163858
BUS_SINGLE_B4B_014,BUS_SINGLE_B4B_014.jpg,4B,"Generate a single-panel breast ultrasound-style image in transverse view. Show a single BI-RADS 4B-like lesion in the left breast at approximately 6 o'clock, 4 cm from the nipple, located at middle depth. The lesion should measure about 15 mm. features: shape irregular; orientation slightly non-parallel; margin indistinct; echo pattern hypoechoic; posterior feature subtle posterior shadowing; associated feature mild architectural distortion-like change. Background breast tissue should show heterogeneous fibroglandular tissue. If color Doppler is included, keep the vascularity pattern simple and generic. Keep the background tissue simple and generic.  Generate only the ultrasound image itself, without measurement lines, selection boxes, or other annotations.Pay attention to the fat layer and glandular layer.",9d24462800bdb2c1a7fa35c7f1f4ed35076d96016ea6e6ea10de7b42c4b436d0,276865
BUS_SINGLE_B4B_014b,BUS_SINGLE_B4B_014b.jpg,4B,"Generate a single-panel breast ultrasound-style image in transverse view. Show a single BI-RADS 4B-like lesion in the right breast at approximately 6 o'clock, 4 cm from the nipple, located at middle depth. The lesion should measure about 15 mm. features: shape irregular; orientation slightly non-parallel; margin indistinct; echo pattern hypoechoic; posterior feature subtle posterior shadowing; associated feature mild architectural distortion-like change. Background breast tissue should show heterogeneous fibroglandular tissue. If color Doppler is included, keep the vascularity pattern simple and generic. Keep the background tissue simple and generic.  Generate only the ultrasound image itself, without measurement lines, selection boxes, or other annotations.Pay attention to the fat layer and glandular layer.",9b7dd7d98415623385e713e1b3b558ab6aaaa448edeb43a6188c114305217a8f,178736
BUS_SINGLE_B4B_015,BUS_SINGLE_B4B_015.jpg,4B,"Generate a single-panel breast ultrasound-style image in longitudinal view. Show a single moderately suspicious solid lesion in the right breast at approximately 7 o'clock, 5 cm from the nipple, located at deep. The lesion should measure about 16 mm. features: shape irregular with angular contour; orientation non-parallel; margin angular; echo pattern markedly hypoechoic; posterior feature combined shadowing; associated feature subtle surrounding tissue edema-like change. Background breast tissue should show mildly heterogeneous background tissue. If color Doppler is included, keep the vascularity pattern simple and generic. Keep the background tissue simple and generic.  Generate only the ultrasound image itself, without measurement lines, selection boxes, or other annotations.Pay attention to the fat layer and glandular layer.",ebe3f7d8c2355579b71ce53b0c63ddac6415234c81f1ea86574f3c086da4f4ef,125214
BUS_SINGLE_B4B_015b,BUS_SINGLE_B4B_015b.jpg,4B,"Generate a single-panel breast ultrasound-style image in longitudinal view. Show a single moderately suspicious solid lesion in the left breast at approximately 7 o'clock, 5 cm from the nipple, located at deep. The lesion should measure about 16 mm. features: shape irregular with angular contour; orientation non-parallel; margin angular; echo pattern markedly hypoechoic; posterior feature combined shadowing; associated feature subtle surrounding tissue edema-like change. Background breast tissue should show mildly heterogeneous background tissue. If color Doppler is included, keep the vascularity pattern simple and generic. Keep the background tissue simple and generic.  Generate only the ultrasound image itself, without measurement lines, selection boxes, or other annotations.Pay attention to the fat layer and glandular layer.",5d70c188db0a59e4b9ef4c54ee107e239b82c30b3822489233ce515832a1e23b,164656
BUS_SINGLE_B4B_016,BUS_SINGLE_B4B_016.jpg,4B,"Generate a single-panel breast ultrasound-style image in transverse view. Show a single intermediate-suspicion suspicious mass in the left breast at approximately 8 o'clock, 1 cm from the nipple, located at superficial. The lesion should measure about 17 mm. features: shape irregular lobulated; orientation slightly non-parallel; margin microlobulated; echo pattern heterogeneous hypoechoic; posterior feature posterior shadowing; associated feature focal tissue distortion-like feature. Background breast tissue should show heterogeneous fibroglandular tissue. Include a simple color Doppler inset with mixed vascularity. Keep the background tissue simple and generic.  Generate only the ultrasound image itself, without measurement lines, selection boxes, or other annotations.Pay attention to the fat layer and glandular layer.",9c84c132c9f9babd6893394b2bc4dc509e57468182545ee5ad15ec57af43b95e,344661
BUS_SINGLE_B4B_016b,BUS_SINGLE_B4B_016b.jpg,4B,"Generate a single-panel breast ultrasound-style image in transverse view. Show a single intermediate-suspicion suspicious mass in the right breast at approximately 8 o'clock, 1 cm from the nipple, located at superficial. The lesion should measure about 17 mm. features: shape irregular lobulated; orientation slightly non-parallel; margin microlobulated; echo pattern heterogeneous hypoechoic; posterior feature posterior shadowing; associated feature focal tissue distortion-like feature. Background breast tissue should show heterogeneous fibroglandular tissue. Include a simple color Doppler inset with mixed vascularity. Keep the background tissue simple and generic.  Generate only the ultrasound image itself, without measurement lines, selection boxes, or other annotations.Pay attention to the fat layer and glandular layer.",05c0596511820f6a01ef8aee396331b40b034c0ea23fb07b62f3fef4d9e5747d,190290
BUS_SINGLE_B4B_017,BUS_SINGLE_B4B_017.jpg,4B,"Generate a single-panel breast ultrasound-style image in longitudinal view. Show a single BI-RADS 4B-like lesion in the right breast at approximately 9 o'clock, 2 cm from the nipple, located at middle depth. The lesion should measure about 18 mm. features: shape irregular; orientation non-parallel; margin indistinct; echo pattern hypoechoic; posterior feature subtle posterior shadowing; associated feature mild architectural distortion-like change. Background breast tissue should show mildly heterogeneous background tissue. If color Doppler is included, keep the vascularity pattern simple and generic. Keep the background tissue simple and generic.  Generate only the ultrasound image itself, without measurement lines, selection boxes, or other annotations.Pay attention to the fat layer and glandular layer.",adcc5920601332344f32a0ef243b23c7b4b1d8512b7c705d59f2552eded3a436,191634
BUS_SINGLE_B4B_017b,BUS_SINGLE_B4B_017b.jpg,4B,"Generate a single-panel breast ultrasound-style image in longitudinal view. Show a single BI-RADS 4B-like lesion in the left breast at approximately 9 o'clock, 2 cm from the nipple, located at middle depth. The lesion should measure about 18 mm. features: shape irregular; orientation non-parallel; margin indistinct; echo pattern hypoechoic; posterior feature subtle posterior shadowing; associated feature mild architectural distortion-like change. Background breast tissue should show mildly heterogeneous background tissue. If color Doppler is included, keep the vascularity pattern simple and generic. Keep the background tissue simple and generic.  Generate only the ultrasound image itself, without measurement lines, selection boxes, or other annotations.Pay attention to the fat layer and glandular layer.",cf16bbac6968a05b1a581bbef36dc32680e54e81ba688cc7a993312a1d8f30f6,177068
BUS_SINGLE_B4B_018,BUS_SINGLE_B4B_018.jpg,4B,"Generate a single-panel breast ultrasound-style image in transverse view. Show a single moderately suspicious solid lesion in the left breast at approximately 10 o'clock, 3 cm from the nipple, located at deep. The lesion should measure about 10 mm. features: shape irregular with angular contour; orientation slightly non-parallel; margin angular; echo pattern markedly hypoechoic; posterior feature combined shadowing; associated feature subtle surrounding tissue edema-like change. Background breast tissue should show heterogeneous fibroglandular tissue. If color Doppler is included, keep the vascularity pattern simple and generic. Keep the background tissue simple and generic.  Generate only the ultrasound image itself, without measurement lines, selection boxes, or other annotations.Pay attention to the fat layer and glandular layer.",a8fda54fb004f01018e0a3d7121767833543abb6fd5740df4d84f9d2ad207276,428139
BUS_SINGLE_B4B_018b,BUS_SINGLE_B4B_018b.jpg,4B,"Generate a single-panel breast ultrasound-style image in transverse view. Show a single moderately suspicious solid lesion in the right breast at approximately 10 o'clock, 3 cm from the nipple, located at deep. The lesion should measure about 10 mm. features: shape irregular with angular contour; orientation slightly non-parallel; margin angular; echo pattern markedly hypoechoic; posterior feature combined shadowing; associated feature subtle surrounding tissue edema-like change. Background breast tissue should show heterogeneous fibroglandular tissue. If color Doppler is included, keep the vascularity pattern simple and generic. Keep the background tissue simple and generic.  Generate only the ultrasound image itself, without measurement lines, selection boxes, or other annotations.Pay attention to the fat layer and glandular layer.",ba121d798525f80f7c3ff00034424a6f30e3d3ad62b91e7a379f0e44e08e0893,211125
BUS_SINGLE_B4B_019,BUS_SINGLE_B4B_019.jpg,4B,"Generate a single-panel breast ultrasound-style image in longitudinal view. Show a single intermediate-suspicion suspicious mass in the right breast at approximately 11 o'clock, 4 cm from the nipple, located at superficial. The lesion should measure about 11 mm. features: shape irregular lobulated; orientation non-parallel; margin microlobulated; echo pattern heterogeneous hypoechoic; posterior feature posterior shadowing; associated feature focal tissue distortion-like feature. Background breast tissue should show mildly heterogeneous background tissue. If color Doppler is included, keep the vascularity pattern simple and generic. Keep the background tissue simple and generic.  Generate only the ultrasound image itself, without measurement lines, selection boxes, or other annotations.Pay attention to the fat layer and glandular layer.",c9a77ceb82e77d437430d8eb21cd410e1a4769c2f99a8e7ca2ab44db268b4112,196386
BUS_SINGLE_B4B_019b,BUS_SINGLE_B4B_019b.jpg,4B,"Generate a single-panel breast ultrasound-style image in longitudinal view. Show a single intermediate-suspicion suspicious mass in the left breast at approximately 11 o'clock, 4 cm from the nipple, located at superficial. The lesion should measure about 11 mm. features: shape irregular lobulated; orientation non-parallel; margin microlobulated; echo pattern heterogeneous hypoechoic; posterior feature posterior shadowing; associated feature focal tissue distortion-like feature. Background breast tissue should show mildly heterogeneous background tissue. If color Doppler is included, keep the vascularity pattern simple and generic. Keep the background tissue simple and generic.  Generate only the ultrasound image itself, without measurement lines, selection boxes, or other annotations.Pay attention to the fat layer and glandular layer.",e70f88821e19efb35e08bb130f1511a2636b0ae3bf446db4d5eadb8f7c9ef4b0,144656
BUS_SINGLE_B4B_020,BUS_SINGLE_B4B_020.jpg,4B,"Generate a single-panel breast ultrasound-style image in transverse view. Show a single BI-RADS 4B-like lesion in the left breast at approximately 1 o'clock, 5 cm from the nipple, located at middle depth. The lesion should measure about 12 mm. features: shape irregular; orientation slightly non-parallel; margin indistinct; echo pattern hypoechoic; posterior feature subtle posterior shadowing; associated feature mild architectural distortion-like change. Background breast tissue should show heterogeneous fibroglandular tissue. Include a simple color Doppler inset with mild to moderate internal vascularity. Keep the background tissue simple and generic.  Generate only the ultrasound image itself, without measurement lines, selection boxes, or other annotations.Pay attention to the fat layer and glandular layer.",fd60b71d728c228586d86848ed7c17cc93745c2cb708de52e71959ebeec91f07,292809
BUS_SINGLE_B4B_020b,BUS_SINGLE_B4B_020b.jpg,4B,"Generate a single-panel breast ultrasound-style image in transverse view. Show a single BI-RADS 4B-like lesion in the right breast at approximately 1 o'clock, 5 cm from the nipple, located at middle depth. The lesion should measure about 12 mm. features: shape irregular; orientation slightly non-parallel; margin indistinct; echo pattern hypoechoic; posterior feature subtle posterior shadowing; associated feature mild architectural distortion-like change. Background breast tissue should show heterogeneous fibroglandular tissue. Include a simple color Doppler inset with mild to moderate internal vascularity. Keep the background tissue simple and generic.  Generate only the ultrasound image itself, without measurement lines, selection boxes, or other annotations.Pay attention to the fat layer and glandular layer.",888bba6684f95b50611f7827523d435a6d30e8b27c8f0a1f058b99b7a99be38c,293819
BUS_SINGLE_B4B_021,BUS_SINGLE_B4B_021.jpg,4B,"Generate a single-panel breast ultrasound-style image in longitudinal view. Show a single moderately suspicious solid lesion in the right breast at approximately 2 o'clock, 1 cm from the nipple, located at deep. The lesion should measure about 13 mm. features: shape irregular with angular contour; orientation non-parallel; margin angular; echo pattern markedly hypoechoic; posterior feature combined shadowing; associated feature subtle surrounding tissue edema-like change. Background breast tissue should show mildly heterogeneous background tissue. If color Doppler is included, keep the vascularity pattern simple and generic. Keep the background tissue simple and generic.  Generate only the ultrasound image itself, without measurement lines, selection boxes, or other annotations.Pay attention to the fat layer and glandular layer.",4c8f45479987d40c303fa9dd53a05f01c753830d7fb866f4039b4bb28b26e810,181354
BUS_SINGLE_B4B_021b,BUS_SINGLE_B4B_021b.jpg,4B,"Generate a single-panel breast ultrasound-style image in longitudinal view. Show a single moderately suspicious solid lesion in the left breast at approximately 2 o'clock, 1 cm from the nipple, located at deep. The lesion should measure about 13 mm. features: shape irregular with angular contour; orientation non-parallel; margin angular; echo pattern markedly hypoechoic; posterior feature combined shadowing; associated feature subtle surrounding tissue edema-like change. Background breast tissue should show mildly heterogeneous background tissue. If color Doppler is included, keep the vascularity pattern simple and generic. Keep the background tissue simple and generic.  Generate only the ultrasound image itself, without measurement lines, selection boxes, or other annotations.Pay attention to the fat layer and glandular layer.",2716a62896530bbe6977cd920d89bcd3fd7683568753f82309e8b3a915603957,204396
BUS_SINGLE_B4B_022,BUS_SINGLE_B4B_022.jpg,4B,"Generate a single-panel breast ultrasound-style image in transverse view. Show a single intermediate-suspicion suspicious mass in the left breast at approximately 3 o'clock, 2 cm from the nipple, located at superficial. The lesion should measure about 14 mm. features: shape irregular lobulated; orientation slightly non-parallel; margin microlobulated; echo pattern heterogeneous hypoechoic; posterior feature posterior shadowing; associated feature focal tissue distortion-like feature. Background breast tissue should show heterogeneous fibroglandular tissue. If color Doppler is included, keep the vascularity pattern simple and generic. Keep the background tissue simple and generic.  Generate only the ultrasound image itself, without measurement lines, selection boxes, or other annotations.Pay attention to the fat layer and glandular layer.",ff2bf2aaf7eac27a3a44cef1be181ffc187d84efe83d8f775629ea427ada4f57,162868
BUS_SINGLE_B4B_022b,BUS_SINGLE_B4B_022b.jpg,4B,"Generate a single-panel breast ultrasound-style image in transverse view. Show a single intermediate-suspicion suspicious mass in the right breast at approximately 3 o'clock, 2 cm from the nipple, located at superficial. The lesion should measure about 14 mm. features: shape irregular lobulated; orientation slightly non-parallel; margin microlobulated; echo pattern heterogeneous hypoechoic; posterior feature posterior shadowing; associated feature focal tissue distortion-like feature. Background breast tissue should show heterogeneous fibroglandular tissue. If color Doppler is included, keep the vascularity pattern simple and generic. Keep the background tissue simple and generic.  Generate only the ultrasound image itself, without measurement lines, selection boxes, or other annotations.Pay attention to the fat layer and glandular layer.",3b31cc8143aefbd3f49a3dacb7ea5f94f12860d463a31bce9f6d1c3b1f124a73,170994
BUS_SINGLE_B4B_023,BUS_SINGLE_B4B_023.jpg,4B,"Generate a single-panel breast ultrasound-style image in longitudinal view. Show a single BI-RADS 4B-like lesion in the right breast at approximately 4 o'clock, 3 cm from the nipple, located at middle depth. The lesion should measure about 15 mm. features: shape irregular; orientation non-parallel; margin indistinct; echo pattern hypoechoic; posterior feature subtle posterior shadowing; associated feature mild architectural distortion-like change. Background breast tissue should show mildly heterogeneous background tissue. If color Doppler is included, keep the vascularity pattern simple and generic. Keep the background tissue simple and generic.  Generate only the ultrasound image itself, without measurement lines, selection boxes, or other annotations.Pay attention to the fat layer and glandular layer.",63d322847f043d4719d44b7073205cf51cfa9f8f8fca8ae019744cf7bf7799cd,199872
BUS_SINGLE_B4B_023b,BUS_SINGLE_B4B_023b.jpg,4B,"Generate a single-panel breast ultrasound-style image in longitudinal view. Show a single BI-RADS 4B-like lesion in the left breast at approximately 4 o'clock, 3 cm from the nipple, located at middle depth. The lesion should measure about 15 mm. features: shape irregular; orientation non-parallel; margin indistinct; echo pattern hypoechoic; posterior feature subtle posterior shadowing; associated feature mild architectural distortion-like change. Background breast tissue should show mildly heterogeneous background tissue. If color Doppler is included, keep the vascularity pattern simple and generic. Keep the background tissue simple and generic.  Generate only the ultrasound image itself, without measurement lines, selection boxes, or other annotations.Pay attention to the fat layer and glandular layer.",8aa0a51425d8b696672cab058ad917b6f4bb74ebd07ea6ccc9c8f3024dda5fa9,178444
BUS_SINGLE_B4B_024,BUS_SINGLE_B4B_024.jpg,4B,"Generate a single-panel breast ultrasound-style image in transverse view. Show a single moderately suspicious solid lesion in the left breast at approximately 5 o'clock, 4 cm from the nipple, located at deep. The lesion should measure about 16 mm. features: shape irregular with angular contour; orientation slightly non-parallel; margin angular; echo pattern markedly hypoechoic; posterior feature combined shadowing; associated feature subtle surrounding tissue edema-like change. Background breast tissue should show heterogeneous fibroglandular tissue. Include a simple color Doppler inset with internal vascularity. Keep the background tissue simple and generic.  Generate only the ultrasound image itself, without measurement lines, selection boxes, or other annotations.Pay attention to the fat layer and glandular layer.",5295cb14822c582cd4315a8a2be14caaf00d066ff66e40fa8b712bb88f0678b1,410407
